STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYPrecip,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/1/2005 23:59,SOD,40,22,31,6.9,34,0,804,1714,0.01,29.44,,7.5,21
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/2/2005 23:59,SOD,51,31,41,17,24,0,804,1715,0.12,29.33,,7.9,20
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/3/2005 23:59,SOD,36,33,34,10.2,31,0,804,1716,0.28,29.32,,5.9,15
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/4/2005 23:59,SOD,35,31,33,9.3,32,0,804,1717,T,29.37,,5.7,17
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/5/2005 23:59,SOD,31,22,26,2.4,39,0,804,1718,0.11,29.26,,12.8,24
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/6/2005 23:59,SOD,26,18,22,-1.5,43,0,804,1719,0.15,28.89,,10.7,26
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/7/2005 23:59,SOD,26,12,19,-4.4,46,0,804,1720,0,29.27,,5.8,14
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/8/2005 23:59,SOD,30,25,28,4.7,37,0,803,1721,0.13,29.27,,4.8,15
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/9/2005 23:59,SOD,33,27,30,6.8,35,0,803,1722,0,29.31,,7.9,20
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/10/2005 23:59,SOD,35,29,32,8.9,33,0,803,1723,T,29.22,,9.2,30
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/11/2005 23:59,SOD,33,30,32,9,33,0,803,1725,0.27,29.14,,8.6,21
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/12/2005 23:59,SOD,48,32,40,17.1,25,0,802,1726,0.37,28.89,,6.3,17
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/13/2005 23:59,SOD,55,30,42,19.1,23,0,802,1727,0.54,28.77,,10.4,29
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/14/2005 23:59,SOD,31,10,20,-2.8,45,0,801,1728,T,29.44,,11.4,24
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/15/2005 23:59,SOD,21,10,16,-6.8,49,0,801,1729,0,29.77,,8.1,17
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/16/2005 23:59,SOD,14,7,10,-12.7,55,0,800,1730,T,29.66,,8.2,20
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/17/2005 23:59,SOD,12,-2,5,-17.7,60,0,800,1732,T,29.65,,9.2,23
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/18/2005 23:59,SOD,14,-5,4,-18.7,61,0,759,1733,0,29.66,,9.9,26
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/19/2005 23:59,SOD,30,14,22,-0.7,43,0,759,1734,0.04,29.02,,12.9,29
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/20/2005 23:59,SOD,21,14,18,-4.7,47,0,758,1735,T,29.21,,6.9,15
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/21/2005 23:59,SOD,15,6,10,-12.7,55,0,757,1736,T,29.32,,6.8,16
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/22/2005 23:59,SOD,15,6,10,-12.7,55,0,757,1738,0.19,28.97,,15.3,33
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/23/2005 23:59,SOD,16,-13,2,-20.7,63,0,756,1739,0,29.44,,8.6,26
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/24/2005 23:59,SOD,29,-16,6,-16.7,59,0,755,1740,0,29.09,,9.6,26
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/25/2005 23:59,SOD,32,24,28,5.3,37,0,754,1742,0,28.88,,6.6,21
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/26/2005 23:59,SOD,36,7,22,-0.8,43,0,753,1743,T,28.99,,13.4,26
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/27/2005 23:59,SOD,16,-9,4,-18.8,61,0,752,1744,T,29.65,,4.2,15
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/28/2005 23:59,SOD,21,-13,4,-18.9,61,0,752,1745,0,29.73,,4.1,15
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/29/2005 23:59,SOD,31,12,22,-1,43,0,751,1747,0,29.34,,2.5,8
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/30/2005 23:59,SOD,34,14,24,1,41,0,750,1748,0,29.33,,6.6,18
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,1/31/2005 23:59,SOD,31,2,16,-7.1,49,0,749,1749,0,29.45,,,10
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/1/2005 23:59,SOD,30,0,15,-8.2,50,0,748,1751,0,29.53,,1.7,12
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/2/2005 23:59,SOD,26,2,14,-9.3,51,0,747,1752,T,29.52,,1.4,8
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/3/2005 23:59,SOD,36,2,19,-4.4,46,0,745,1753,0,29.34,,2.7,16
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/4/2005 23:59,SOD,36,7,22,-1.5,43,0,744,1754,0,29.41,,3.7,13
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/5/2005 23:59,SOD,34,18,26,2.3,39,0,743,1756,0,29.46,,2.9,9
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/6/2005 23:59,SOD,41,19,30,6.2,35,0,742,1757,0,29.42,,2.6,14
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/7/2005 23:59,SOD,38,34,36,12,29,0,741,1758,0.34,29.22,,3.9,14
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/8/2005 23:59,SOD,37,31,34,9.9,31,0,740,1800,0.11,29.15,,5.6,16
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/9/2005 23:59,SOD,31,24,28,3.7,37,0,738,1801,0.14,29.07,,5.8,12
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/10/2005 23:59,SOD,27,12,20,-4.5,45,0,737,1802,T,29.12,,9.9,22
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/11/2005 23:59,SOD,30,14,22,-2.7,43,0,736,1803,T,29.08,,9.2,21
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/12/2005 23:59,SOD,44,24,34,9.1,31,0,734,1805,0,28.96,,8.8,22
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/13/2005 23:59,SOD,32,22,27,1.9,38,0,733,1806,0.12,29.11,,11.2,30
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/14/2005 23:59,SOD,46,32,39,13.7,26,0,732,1807,0.45,28.73,,13.2,33
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/15/2005 23:59,SOD,47,33,40,14.4,25,0,730,1809,0.65,29.02,,5.9,23
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/16/2005 23:59,SOD,33,26,30,4.2,35,0,729,1810,0.07,29.03,,8.1,24
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/17/2005 23:59,SOD,27,12,20,-6,45,0,727,1811,T,29.1,,14.1,30
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/18/2005 23:59,SOD,20s,14s,17s,-9.3s,48s,0s,726,1812,0,,,,15
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/19/2005 23:59,SOD,35,13,24,-2.6,41,0,725,1814,0,29.36,,9,28
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/20/2005 23:59,SOD,32,26,29,2.1,36,0,723,1815,0.35,29.15,,9.2,25
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/21/2005 23:59,SOD,36,32,34,6.9,31,0,722,1816,0,28.99,,8.1,22
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/22/2005 23:59,SOD,33,28,30,2.6,35,0,720,1817,0.06,29.2,,6.8,21
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/23/2005 23:59,SOD,33,10,22,-5.7,43,0,719,1819,T,29.37,,4.8,16
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/24/2005 23:59,SOD,28,9,18,-10.1,47,0,717,1820,0,29.28,,5.4,15
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/25/2005 23:59,SOD,31,9,20,-8.4,45,0,715,1821,T,29.18,,9,21
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/26/2005 23:59,SOD,29,6,18,-10.7,47,0,714,1822,T,29.34,,7.8,20
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/27/2005 23:59,SOD,27,5,16,-13,49,0,712,1824,0,29.3,,8.1,21
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,2/28/2005 23:59,SOD,34,24,29,-0.4,36,0,711,1825,0.27,28.62,,,16
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/1/2005 23:59,SOD,29,19,24,-5.7,41,0,709,1826,0.03,28.59,,14.1,30
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/2/2005 23:59,SOD,23,5,14,-16.1,51,0,707,1827,T,29.01,,10.6,26
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/3/2005 23:59,SOD,27,1,14,-16.5,51,0,706,1828,0,29.18,,7.4,18
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/4/2005 23:59,SOD,33,0,16,-14.8,49,0,704,1830,T,29.02,,2,10
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/5/2005 23:59,SOD,39,9,24,-7.2,41,0,703,1831,0,29.07,,5.5,20
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/6/2005 23:59,SOD,46,27,36,4.4,29,0,701,1832,0,28.88,,10.9,33
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/7/2005 23:59,SOD,51,20,36,4,29,0,659,1833,0.03,28.5,,15.5,40
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/8/2005 23:59,SOD,25,13,19,-13.3,46,0,658,1834,T,28.84,,11.7,28
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/9/2005 23:59,SOD,26,10,18,-14.7,47,0,656,1836,T,29.01,,8.7,25
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/10/2005 23:59,SOD,31,8,20,-13.1,45,0,654,1837,0.05,28.82,,8.4,23
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/11/2005 23:59,SOD,33,22,28,-5.5,37,0,653,1838,0.01,28.58,,8.9,22
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/12/2005 23:59,SOD,33,20,26,-7.9,39,0,651,1839,0.05,28.52,,11.3,25
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/13/2005 23:59,SOD,32,6,19,-15.3,46,0,649,1840,0,28.98,,4,16
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/14/2005 23:59,SOD,36,9,22,-12.7,43,0,647,1841,0,29.16,,4.8,16
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/15/2005 23:59,SOD,37,19,28,-7.1,37,0,646,1842,0,29.28,,6.2,22
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/16/2005 23:59,SOD,40,14,27,-8.5,38,0,644,1844,0,29.24,,4.3,18
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/17/2005 23:59,SOD,38,22,30,-5.9,35,0,642,1845,T,29.07,,5.9,17
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/18/2005 23:59,SOD,36,27,32,-4.4,33,0,641,1846,0.02,29.13,,7.4,17
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/19/2005 23:59,SOD,38,30,34,-2.8,31,0,639,1847,0.13,29.04,,6.7,20
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/20/2005 23:59,SOD,37,32,34,-3.2,31,0,637,1848,T,29.09,,9.2,20
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/21/2005 23:59,SOD,38,30,34,-3.6,31,0,635,1849,0,29.24,,7.3,16
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/22/2005 23:59,SOD,46,31,38,0,27,0,634,1850,0,29.27,,5.9,24
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/23/2005 23:59,SOD,34,30,32,-6.4,33,0,632,1852,T,29.04,,13.3,28
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/24/2005 23:59,SOD,47,30,38,-0.8,27,0,630,1853,0,29.1,,5.4,14
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/25/2005 23:59,SOD,46,29,38,-1.2,27,0,628,1854,0,29.14,,8.3,17
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/26/2005 23:59,SOD,47,25,36,-3.7,29,0,627,1855,0,29.21,,4.5,14
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/27/2005 23:59,SOD,47,27,37,-3.1,28,0,625,1856,0,29.11,,4.2,13
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/28/2005 23:59,SOD,61,32,46,5.5,19,0,623,1857,0,28.79,,10,25
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/29/2005 23:59,SOD,62,26,44,3.1,21,0,621,1858,0,28.98,,5.2,17
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/30/2005 23:59,SOD,67,40,54,12.7,11,0,620,1859,0,28.93,,9.9,28
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,3/31/2005 23:59,SOD,57,43,50,8.3,15,0,618,1901,0.01,28.85,,,43
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/1/2005 23:59,SOD,54,29,42,-0.1,23,0,616,1902,0,29.12,,7.8,25
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/2/2005 23:59,SOD,45,38,42,-0.5,23,0,615,1903,0.11,28.85,,16.5,39
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/3/2005 23:59,SOD,58,34,46,3.1,19,0,613,1904,0,28.9,,17.2,37
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/4/2005 23:59,SOD,,,,,,,611,1905,,,,,
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/5/2005 23:59,SOD,,,,,,,610,1906,0,,,,31
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/6/2005 23:59,SOD,79,41,60,15.9,5,0,608,1907,T,29.08,,6.8,23
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/7/2005 23:59,SOD,61,37,49,4.5,16,0,606,1908,0.03,29,,8.6,21
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/8/2005 23:59,SOD,64,28,46,1.1,19,0,604,1909,0,29.15,,6.5,21
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/9/2005 23:59,SOD,66,33,50,4.8,15,0,603,1911,0,29.18,,6.2,16
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/10/2005 23:59,SOD,70,34,52,6.4,13,0,601,1912,0,29.18,,6.4,18
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/11/2005 23:59,SOD,63,40,52,6,13,0,600,1913,0,29.25,,9.9,23
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/12/2005 23:59,SOD,55,39,47,0.6,18,0,558,1914,0,29.1,,14.6,32
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/13/2005 23:59,SOD,61,36,48,1.3,17,0,556,1915,0,29.13,,12.2,29
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/14/2005 23:59,SOD,66,27,46,-1.1,19,0,555,1916,0,29.32,,8.6,28
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/15/2005 23:59,SOD,63,33,48,0.5,17,0,553,1917,0,29.49,,7.6,21
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/16/2005 23:59,SOD,71,29,50,2.2,15,0,551,1918,0,29.49,,5,20
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/18/2005 23:59,SOD,78,49,64,15.5,1,0,548,1921,0,,,,13
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/19/2005 23:59,SOD,81,40,60,11.1,5,0,547,1922,0,29.09,,9.2,28
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/20/2005 23:59,SOD,72,41,56,6.8,9,0,545,1923,0.13,28.98,,12.8,33
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/21/2005 23:59,SOD,57,31,44,-5.5,21,0,544,1924,0,29.18,,8.4,18
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/22/2005 23:59,SOD,49,35,42,-7.9,23,0,542,1925,0.09,28.88,,9.5,26
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/23/2005 23:59,SOD,42,32,37,-13.2,28,0,541,1926,0.08,28.71,,16.2,32
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/24/2005 23:59,SOD,35,31,33,-17.5,32,0,539,1927,0.06,28.58,,15.2,29
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/25/2005 23:59,SOD,61,34,48,-2.9,17,0,538,1928,T,28.58,,14.3,37
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/26/2005 23:59,SOD,51,37,44,-7.2,21,0,536,1930,0.1,28.62,,8.2,23
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/27/2005 23:59,SOD,51,34,42,-9.5,23,0,535,1931,0.01,28.78,,10.4,35
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/28/2005 23:59,SOD,55,34,44,-7.8,21,0,534,1932,0,29.02,,11.2,26
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/29/2005 23:59,SOD,57,39,48,-4.1,17,0,532,1933,0,29.02,,6.6,17
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,4/30/2005 23:59,SOD,53,36,44,-8.4,21,0,531,1934,0,28.98,,,21
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/1/2005 23:59,SOD,53,26,40,-12.7,25,0,529,1935,T,29.03,,11,31
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/2/2005 23:59,SOD,49,27,38,-15,27,0,528,1936,0.01,29.06,,11.4,35
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/3/2005 23:59,SOD,44,24,34,-19.3,31,0,527,1937,0.01,29.21,,5.9,17
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/4/2005 23:59,SOD,59,21,40,-13.5,25,0,526,1938,0,29.4,,3.6,17
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/5/2005 23:59,SOD,60,26,43,-10.8,22,0,524,1940,0,29.47,,4.4,18
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/7/2005 23:59,SOD,72,27s,50s,-4.4s,15s,0s,522,1942,0,29.27,,3,15
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/8/2005 23:59,SOD,72,33,52,-2.7,13,0,521,1943,0,29.19,,4.6,20
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/9/2005 23:59,SOD,81,44,62,7.1,3,0,520,1944,T,29.07,,7.4,21
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/10/2005 23:59,SOD,82,52,67,11.8,0,2,518,1945,T,28.95,,9,28
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/11/2005 23:59,SOD,69,44,56,0.5,9,0,517,1946,0.06,29.11,,7.5,26
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/12/2005 23:59,SOD,56,39,48,-7.8,17,0,516,1947,0,29.45,,11.7,25
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/13/2005 23:59,SOD,69,43,56,0,9,0,515,1948,0.82,29.21,,9.6,25
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/14/2005 23:59,SOD,66,44,55,-1.3,10,0,514,1949,0.08,28.88,,9.2,25
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/15/2005 23:59,SOD,55,39,47,-9.6,18,0,513,1950,T,28.96,,10.6,22
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/16/2005 23:59,SOD,55,44,50,-6.8,15,0,512,1951,0,29.14,,7.7,21
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/17/2005 23:59,SOD,63,35,49,-8.1,16,0,511,1952,0,29.21,,3.1,15
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/18/2005 23:59,SOD,68,43,56,-1.4,9,0,510,1953,0,29.23,,6.6,20
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/19/2005 23:59,SOD,58,51,54,-3.6,11,0,509,1954,0.11,29.07,,10.6,23
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/20/2005 23:59,SOD,72,41,56,-1.9,9,0,509,1955,T,29.03,,8.5,23
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/21/2005 23:59,SOD,76,37,56,-2.2,9,0,508,1956,0,29.12,,3.9,16
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/22/2005 23:59,SOD,67,42,54,-4.5,11,0,507,1957,0.09,28.94,,4.3,15
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/23/2005 23:59,SOD,67,51,59,0.2,6,0,506,1958,0.19,28.74,,7,25
WBAN:94889,ANN ARBOR MUNICIPAL AIRPORT MI US,255.7,42.22278,-83.74444,5/24/2005 23:59,SOD,62,47,54,-5,11,0,505,1959,T,28.99,,9.8,24
